CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
50012181,TWO BROTHERS PIZZA,BRONX,3039,BUHRE AVE,10461.0,7188246261,Pizza,07/16/2014,Violations were cited in the following area(s).,10F,7.0,A,07/16/2014,04/22/2017,Pre-permit (Operational) / Initial Inspection
41204340,TINY'S PIZZA & PASTA,BRONX,1113,GRANT AVENUE,10456.0,7182938346,Pizza,05/11/2013,Establishment re-closed by DOHMH,04N,24.0,,,04/22/2017,Cycle Inspection / Reopening Inspection
50019253,JO JO PIZZA & BURGERS,BRONX,231B,E 149TH ST,10451.0,7182920601,Pizza,10/27/2015,Violations were cited in the following area(s).,02G,9.0,A,10/27/2015,04/22/2017,Cycle Inspection / Re-inspection
40542345,TOWNE DELI & PIZZA,STATEN ISLAND,5373,ARTHUR KILL ROAD,10307.0,7182271985,Pizza,09/25/2014,Violations were cited in the following area(s).,10E,35.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50044034,PAPA JOHN'S,BRONX,1979,JEROME AVE,10453.0,7182957272,Pizza,12/16/2015,Violations were cited in the following area(s).,08A,47.0,,,04/22/2017,Pre-permit (Operational) / Initial Inspection
40892913,JOJO'S PIZZA,BROOKLYN,9502,CHURCH AVENUE,11212.0,7184853087,Pizza,11/18/2016,Violations were cited in the following area(s).,10B,9.0,A,11/18/2016,04/22/2017,Cycle Inspection / Re-inspection
41507172,BARI'S PIZZA & PASTA RESTAURANT,STATEN ISLAND,596,BAY STREET,10304.0,7188760002,Pizza,06/24/2014,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,02G,77.0,,,04/22/2017,Cycle Inspection / Re-inspection
41398960,KESTE PIZZA & VINO,MANHATTAN,271,BLEECKER STREET,10014.0,2122431500,Pizza,12/20/2013,Violations were cited in the following area(s).,10B,27.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50015444,99 CENTS FRESH SLICE PIZZA,MANHATTAN,105,STANTON ST,10002.0,2123350803,Pizza,01/12/2016,Violations were cited in the following area(s).,02G,17.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40759930,BELLA NAPOLI,BRONX,524,EAST  240 STREET,10470.0,7183252177,Pizza,09/25/2013,Violations were cited in the following area(s).,08A,13.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50018322,PAPA JOHN'S,QUEENS,14714,45TH AVE,11355.0,7184637272,Pizza,07/21/2016,Violations were cited in the following area(s).,04A,10.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40796892,MUZZARELLA PIZZA,MANHATTAN,221,AVENUE A,10009.0,2126140905,Pizza,12/18/2014,Violations were cited in the following area(s).,04A,21.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41459932,FARMERS PIZZA & GRILL,QUEENS,11725,FARMERS BOULEVARD,11412.0,7187232003,Pizza,09/06/2016,Violations were cited in the following area(s).,10F,15.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50057422,BELLA NAPOLI,BRONX,769,ALLERTON AVE,10467.0,7187985507,Pizza,12/28/2016,Violations were cited in the following area(s).,10B,7.0,A,12/28/2016,04/22/2017,Pre-permit (Operational) / Initial Inspection
40743432,DOMINO'S,QUEENS,13857,QUEENS BOULEVARD,11435.0,7187393334,Pizza,06/12/2014,Violations were cited in the following area(s).,02G,7.0,A,06/12/2014,04/22/2017,Cycle Inspection / Initial Inspection
41191334,EAST VILLAGE PIZZA AND KEBAB,MANHATTAN,145,1 AVENUE,10003.0,2125294545,Pizza,03/31/2014,Violations were cited in the following area(s).,10I,22.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41541114,PINO'S PIZZA,STATEN ISLAND,275,PORT RICHMOND AVENUE,10302.0,7188765100,Pizza,03/23/2016,Violations were cited in the following area(s).,02B,25.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50061116,SIZZLE PIE,BROOKLYN,357,BEDFORD AVE,11211.0,7187237437,Pizza,04/11/2017,Violations were cited in the following area(s).,10F,17.0,Not Yet Graded,,04/22/2017,Pre-permit (Operational) / Initial Inspection
50017113,GRAND ST PIZZA,BROOKLYN,800,GRAND ST,11211.0,3479160909,Pizza,12/10/2014,Violations were cited in the following area(s).,10H,31.0,,,04/22/2017,Pre-permit (Operational) / Initial Inspection
41623768,GINO'S PIZZA,QUEENS,1038,BEACH   20 STREET,11691.0,7184716825,Pizza,01/12/2016,Violations were cited in the following area(s).,02G,12.0,A,01/12/2016,04/22/2017,Cycle Inspection / Re-inspection
50017257,PICK & PAY GYRO & PIZZA,MANHATTAN,30,LEXINGTON AVE,10010.0,2123878200,Pizza,07/22/2015,Establishment re-closed by DOHMH,04L,6.0,,,04/22/2017,Cycle Inspection / Reopening Inspection
40752011,CAFE AMORE'S RESTAURANT,MANHATTAN,14751,CHAMBERS STREET,10013.0,2126190802,Pizza,11/13/2014,Violations were cited in the following area(s).,10F,11.0,A,11/13/2014,04/22/2017,Cycle Inspection / Initial Inspection
41660211,44TH STREET PIZZA,MANHATTAN,700,3 AVENUE,10017.0,2125994438,Pizza,02/04/2015,Violations were cited in the following area(s).,10A,10.0,A,02/04/2015,04/22/2017,Cycle Inspection / Initial Inspection
41650772,SABA'S PIZZA,MANHATTAN,1376,LEXINGTON AVENUE,10128.0,2129879130,Pizza,05/29/2014,Violations were cited in the following area(s).,06D,10.0,A,05/29/2014,04/22/2017,Cycle Inspection / Re-inspection
50049199,KINGS PIZZA,BRONX,131,W KINGSBRIDGE RD,10468.0,7185490050,Pizza,06/27/2016,Violations were cited in the following area(s).,02G,22.0,B,06/27/2016,04/22/2017,Pre-permit (Operational) / Re-inspection
41689915,TRIPLE T PIZZA & BURGERS,BRONX,3740,BOSTON ROAD,10469.0,9176425641,Pizza,01/09/2017,Violations were cited in the following area(s).,22A,,,,04/22/2017,Administrative Miscellaneous / Initial Inspection
50013002,JOEY PEPPERONI,MANHATTAN,381,BROADWAY,10013.0,2122135558,Pizza,09/12/2016,Violations were cited in the following area(s).,02B,13.0,A,09/12/2016,04/22/2017,Cycle Inspection / Initial Inspection
40711820,DAGAN PIZZA,BROOKLYN,6187,STRICKLAND AVENUE,11234.0,7182090636,Pizza,03/12/2015,Violations were cited in the following area(s).,10F,11.0,A,03/12/2015,04/22/2017,Cycle Inspection / Re-inspection
41569547,DOMINO'S,BRONX,3869,WHITE PLAINS ROAD,10467.0,7186534618,Pizza,05/22/2013,Violations were cited in the following area(s).,10F,12.0,A,05/22/2013,04/22/2017,Cycle Inspection / Initial Inspection
40388419,FAMOUS FAMIGLIA PIZZERIA,MANHATTAN,2859,BROADWAY,10025.0,2128651234,Pizza,08/08/2014,Establishment re-opened by DOHMH,04H,17.0,,,04/22/2017,Cycle Inspection / Reopening Inspection
41343142,V.I. PIZZA,QUEENS,4302,BELL BOULEVARD,11361.0,7182299311,Pizza,05/20/2015,Violations were cited in the following area(s).,04H,17.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41373384,APERITIVO PIZZA BAR,MANHATTAN,780,3 AVENUE,10017.0,2127589400,Pizza,02/03/2016,Violations were cited in the following area(s).,09B,9.0,A,02/03/2016,04/22/2017,Cycle Inspection / Re-inspection
50017189,THE SQUARE ON ANNADALE,STATEN ISLAND,833,ANNADALE RD,10312.0,7189679999,Pizza,12/17/2014,Violations were cited in the following area(s).,10F,13.0,A,12/17/2014,04/22/2017,Pre-permit (Operational) / Initial Inspection
40575863,FAMOUS JOE'S PIZZA,MANHATTAN,7,CARMINE STREET,10014.0,2123661182,Pizza,10/01/2013,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,10F,47.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40386722,SANREMO PIZZA,QUEENS,5601,MYRTLE AVENUE,11385.0,7184971903,Pizza,05/16/2014,Violations were cited in the following area(s).,10F,17.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40401841,VILLAGE PIZZA,MANHATTAN,65,8 AVENUE,10014.0,2122434367,Pizza,05/02/2014,Violations were cited in the following area(s).,08C,39.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40867812,RUBENS PIZZERIA-EL POLLO PERUVIAN CUISINE,BROOKLYN,1533,70 STREET,11228.0,7183318821,Pizza,11/23/2015,Violations were cited in the following area(s).,06F,37.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50000348,GINO'S PIZZA EXPRESS,QUEENS,6269,DRY HARBOR RD,11379.0,7188061650,Pizza,06/12/2013,Violations were cited in the following area(s).,08C,11.0,,,04/22/2017,Pre-permit (Operational) / Initial Inspection
50046939,ARMANDO'S PIZZA,BROOKLYN,5119,AVENUE U,11234.0,3474624150,Pizza,04/14/2016,Violations were cited in the following area(s).,05D,12.0,A,04/14/2016,04/22/2017,Pre-permit (Operational) / Initial Inspection
41168300,ORIGINAL NAPOLI'S PIZZA,BROOKLYN,594,CRESCENT STREET,11208.0,7188279734,Pizza,08/16/2016,Violations were cited in the following area(s).,06C,12.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41677059,GRIMALDI'S,BROOKLYN,1215,SURF AVENUE,11224.0,7186762630,Pizza,04/18/2016,Violations were cited in the following area(s).,10H,19.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50018697,LEXINGTON PIZZA PARLOR,MANHATTAN,1590,LEXINGTON AVE,10029.0,2127227850,Pizza,04/13/2016,Violations were cited in the following area(s).,08A,16.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40593844,THE ORIGINAL PIZZA OF 4TH AVE,BROOKLYN,6823,4 AVENUE,11220.0,7188368055,Pizza,01/16/2014,Violations were cited in the following area(s).,04L,24.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50016265,ADORO LEI,MANHATTAN,287,HUDSON ST,10013.0,6466665096,Pizza,03/01/2016,Violations were cited in the following area(s).,04L,27.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41236893,NEPTUNE PIZZA,BROOKLYN,3033,CONEY ISLAND AVENUE,11235.0,7189754472,Pizza,03/04/2014,Violations were cited in the following area(s).,10F,20.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50012708,PIZZERIA DI MOLA,BROOKLYN,176,AVENUE O,11204.0,7183316225,Pizza,09/19/2016,Violations were cited in the following area(s).,02G,22.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41353384,STEINWAY PIZZA RESTAURANT,QUEENS,3151,STEINWAY STREET,11103.0,7182744250,Pizza,12/06/2016,Violations were cited in the following area(s).,02G,11.0,A,12/06/2016,04/22/2017,Cycle Inspection / Re-inspection
41686184,OLI 99Â¢ FRESH PIZZA,BRONX,2,EAST BURNSIDE AVENUE,10453.0,7186180025,Pizza,12/10/2015,Violations were cited in the following area(s).,06C,6.0,A,12/10/2015,04/22/2017,Cycle Inspection / Initial Inspection
50002747,PIZZA EXPRESS,BROOKLYN,894,QUINCY STREET,11221.0,7182260266,Pizza,12/01/2014,Violations were cited in the following area(s).,06A,10.0,A,12/01/2014,04/22/2017,Cycle Inspection / Re-inspection
41575384,LITTLE ITALY PIZZA,MANHATTAN,2047,BROADWAY,10023.0,2123628822,Pizza,08/18/2014,Violations were cited in the following area(s).,04N,20.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50008659,PIZZA CHEF,BROOKLYN,1512,FULTON ST,11216.0,7187743043,Pizza,05/27/2015,Violations were cited in the following area(s).,06D,9.0,A,05/27/2015,04/22/2017,Cycle Inspection / Re-inspection
41437135,SUNNYSIDE PIZZA,QUEENS,4001,QUEENS BOULEVARD,11104.0,7184334040,Pizza,03/11/2015,Violations were cited in the following area(s).,06D,7.0,A,03/11/2015,04/22/2017,Cycle Inspection / Initial Inspection
50050795,I LOVE NY PIZZA,BRONX,2086,ARTHUR AVE,10457.0,3475771844,Pizza,08/24/2016,Violations were cited in the following area(s).,04L,21.0,B,08/24/2016,04/22/2017,Pre-permit (Operational) / Re-inspection
50039079,FARINELLA,MANHATTAN,267,AMSTERDAM AVE,10023.0,2123487500,Pizza,08/09/2016,Violations were cited in the following area(s).,04A,12.0,A,08/09/2016,04/22/2017,Cycle Inspection / Re-inspection
41165623,PIZZA MERCATO,MANHATTAN,11,WAVERLY PLACE,10003.0,2124208432,Pizza,04/15/2014,Violations were cited in the following area(s).,02G,19.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50036974,BIG AL'S PIZZA,STATEN ISLAND,4069,HYLAN BLVD,10308.0,7183568446,Pizza,05/19/2016,Violations were cited in the following area(s).,02G,17.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41563197,ROCKY'S I PIZZA & RESTAURANT,MANHATTAN,304,WEST   14 STREET,10014.0,2122422345,Pizza,08/28/2014,Violations were cited in the following area(s).,04M,29.0,C,08/28/2014,04/22/2017,Cycle Inspection / Re-inspection
40962981,MARIO'S PIZZA,BROOKLYN,1381,65 STREET,11219.0,7182325440,Pizza,10/31/2013,Violations were cited in the following area(s).,06D,19.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41701266,LA BONA PIZZA RESTAURANT,BROOKLYN,2426,PITKIN AVENUE,11208.0,7182355090,Pizza,11/14/2016,Violations were cited in the following area(s).,04L,11.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40978358,PAUL MICHAEL'S BRICK OVEN CAFE,QUEENS,8519,126 STREET,11415.0,7188464065,Pizza,01/20/2017,Violations were cited in the following area(s).,06A,12.0,A,01/20/2017,04/22/2017,Cycle Inspection / Re-inspection
41238165,PIZZA CLASSICA,QUEENS,8989,UNION TURNPIKE,11385.0,7188475001,Pizza,01/06/2017,Violations were cited in the following area(s).,02B,34.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50045887,SCARR'S PIZZA,MANHATTAN,22,ORCHARD ST,10002.0,2123343481,Pizza,02/10/2016,Violations were cited in the following area(s).,22C,,,,04/22/2017,Administrative Miscellaneous / Initial Inspection
41623768,GINO'S PIZZA,QUEENS,1038,BEACH   20 STREET,11691.0,7184716825,Pizza,01/10/2015,Violations were cited in the following area(s).,04L,24.0,B,01/10/2015,04/22/2017,Cycle Inspection / Re-inspection
41236893,NEPTUNE PIZZA,BROOKLYN,3033,CONEY ISLAND AVENUE,11235.0,7189754472,Pizza,03/04/2014,Violations were cited in the following area(s).,02G,20.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40384458,DREAM PIZZA,QUEENS,3767,JUNCTION BOULEVARD,11368.0,7189431599,Pizza,09/15/2015,Violations were cited in the following area(s).,04K,17.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40783967,THE PIZZA PUB / AMPERSAND,MANHATTAN,294,3 AVENUE,10010.0,2124778100,Pizza,02/05/2015,Violations were cited in the following area(s).,10D,39.0,,,04/22/2017,Cycle Inspection / Compliance Inspection
41021287,VENICE PIZZA,QUEENS,4194,BOWNE STREET,11355.0,7185390104,Pizza,02/09/2015,Violations were cited in the following area(s).,06C,10.0,A,02/09/2015,04/22/2017,Cycle Inspection / Re-inspection
41246487,KINGSTON PIZZA,BROOKLYN,259,KINGSTON AVENUE,11213.0,7187747665,Pizza,09/23/2015,Violations were cited in the following area(s).,04M,9.0,A,09/23/2015,04/22/2017,Cycle Inspection / Re-inspection
50011252,ROCCO'S PIZZERIA,QUEENS,921,CROSS BAY BLVD,11693.0,7189384391,Pizza,07/10/2015,Violations were cited in the following area(s).,10A,14.0,B,07/10/2015,04/22/2017,Cycle Inspection / Re-inspection
41437033,KING'S PIZZA,BROOKLYN,1688,EAST   16 STREET,11229.0,7186278434,Pizza,04/07/2014,Violations were cited in the following area(s).,06C,7.0,A,04/07/2014,04/22/2017,Cycle Inspection / Re-inspection
41566307,FAMOUS FAMIGLIA PIZZERIA,MANHATTAN,488,8 AVENUE,10001.0,2125644144,Pizza,05/13/2014,Violations were cited in the following area(s).,02G,11.0,A,05/13/2014,04/22/2017,Cycle Inspection / Re-inspection
50040490,SLICE,QUEENS,4811,VERNON BLVD,11101.0,7189375423,Pizza,02/15/2017,Violations were cited in the following area(s).,04L,11.0,A,02/15/2017,04/22/2017,Cycle Inspection / Re-inspection
50005515,TWO BOOTS,BROOKLYN,558,DRIGGS AVE,11211.0,7183872668,Pizza,04/29/2015,Violations were cited in the following area(s).,02H,21.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50033727,PAPA JOHN'S,BROOKLYN,1009,BROADWAY,11221.0,7184437272,Pizza,11/10/2016,Violations were cited in the following area(s).,04J,10.0,A,11/10/2016,04/22/2017,Cycle Inspection / Re-inspection
41067996,DINO'S PIZZA,BRONX,5660,MOSHOLU AVENUE,10471.0,7187960456,Pizza,06/25/2014,Violations were cited in the following area(s).,02G,11.0,A,06/25/2014,04/22/2017,Cycle Inspection / Re-inspection
41146469,ANI PIZZA,QUEENS,4318,25 AVENUE,11103.0,7182788806,Pizza,02/16/2016,Violations were cited in the following area(s).,10B,15.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50033988,2 HARLEM BROS PIZZA,MANHATTAN,346,W 145TH ST,10039.0,9177949995,Pizza,10/27/2016,Violations were cited in the following area(s).,02B,17.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41368950,GOTHAM PIZZA,MANHATTAN,144,9 AVENUE,10011.0,2129898858,Pizza,09/08/2014,Violations were cited in the following area(s).,04N,9.0,A,09/08/2014,04/22/2017,Cycle Inspection / Re-inspection
40694187,GARY AND GINO'S,BRONX,3700,JEROME AVENUE,10467.0,7185156826,Pizza,03/02/2016,Violations were cited in the following area(s).,10F,7.0,A,03/02/2016,04/22/2017,Cycle Inspection / Initial Inspection
50044648,PARKWAY PIZZA,QUEENS,1905,UTOPIA PKWY,11357.0,7184233800,Pizza,01/22/2016,Violations were cited in the following area(s).,10F,4.0,A,01/22/2016,04/22/2017,Pre-permit (Operational) / Initial Inspection
41054366,JOE'S PIZZA,BROOKLYN,483,5 AVENUE,11215.0,7183692634,Pizza,04/14/2015,Violations were cited in the following area(s).,10A,11.0,A,04/14/2015,04/22/2017,Cycle Inspection / Re-inspection
41246521,ORIGINAL MIKE'S PIZZA,BROOKLYN,3337,FULTON STREET,11208.0,7182777494,Pizza,09/11/2014,Violations were cited in the following area(s).,06B,17.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40383945,PIZZA D'ORO,STATEN ISLAND,3115,VICTORY BOULEVARD,10314.0,7186988873,Pizza,08/07/2014,Violations were cited in the following area(s).,04A,21.0,B,08/07/2014,04/22/2017,Cycle Inspection / Re-inspection
50033742,WHOLESOME GARDEN PIZZA,MANHATTAN,3529,BROADWAY,10031.0,6468611934,Pizza,01/05/2016,Violations were cited in the following area(s).,10B,13.0,A,01/05/2016,04/22/2017,Cycle Inspection / Re-inspection
41353384,STEINWAY PIZZA RESTAURANT,QUEENS,3151,STEINWAY STREET,11103.0,7182744250,Pizza,10/24/2015,Violations were cited in the following area(s).,02B,7.0,A,10/24/2015,04/22/2017,Cycle Inspection / Initial Inspection
40745681,JUNIOR'S CAFE,QUEENS,4618,VERNON BOULEVARD,11101.0,7184729694,Pizza,11/23/2016,Violations were cited in the following area(s).,10F,23.0,B,11/23/2016,04/22/2017,Cycle Inspection / Re-inspection
40384458,DREAM PIZZA,QUEENS,3767,JUNCTION BOULEVARD,11368.0,7189431599,Pizza,07/02/2016,Violations were cited in the following area(s).,10E,21.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50049539,99Â¢ FRESH PIZZA,MANHATTAN,143,W 40TH ST,10018.0,2123665550,Pizza,12/15/2016,Violations were cited in the following area(s).,05H,34.0,,,04/22/2017,Pre-permit (Operational) / Initial Inspection
41639505,GIO'S PIZZA & RESTAURANT,BRONX,308,E 141ST ST,10454.0,7189931952,Pizza,11/12/2014,Violations were cited in the following area(s).,08A,9.0,A,11/12/2014,04/22/2017,Cycle Inspection / Re-inspection
41430074,MOLTO BENE,BROOKLYN,9524,FOURTH AVENUE,11209.0,7187451506,Pizza,03/25/2015,Violations were cited in the following area(s).,06C,10.0,A,03/25/2015,04/22/2017,Cycle Inspection / Initial Inspection
40372631,YANKEE JZ PIZZA,BRONX,1599,WESTCHESTER AVENUE,10472.0,7183284349,Pizza,05/22/2015,Violations were cited in the following area(s).,04N,12.0,A,05/22/2015,04/22/2017,Cycle Inspection / Initial Inspection
50049328,212 PIZZAMAN,MANHATTAN,188,E 104TH ST,10029.0,2127499262,Pizza,05/05/2016,Violations were cited in the following area(s).,10F,3.0,,,04/22/2017,Pre-permit (Non-operational) / Initial Inspection
41638854,ANTONIO'S PIZZERIA,BROOKLYN,32,COURT STREET,11201.0,7182371700,Pizza,10/14/2015,Violations were cited in the following area(s).,04L,12.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41689915,TRIPLE T PIZZA & BURGERS,BRONX,3740,BOSTON ROAD,10469.0,9176425641,Pizza,11/04/2015,Violations were cited in the following area(s).,10H,6.0,A,11/04/2015,04/22/2017,Cycle Inspection / Initial Inspection
50001951,TOMS PIZZA,QUEENS,104-10,JAMAICA AVE,11418.0,7188468635,Pizza,09/26/2013,Violations were cited in the following area(s).,10B,9.0,A,09/26/2013,04/22/2017,Pre-permit (Operational) / Re-inspection
50002405,MAMMA MIA PIZZA,MANHATTAN,1760,1ST AVENUE,10128.0,2123482809,Pizza,06/09/2016,Violations were cited in the following area(s).,02B,9.0,A,06/09/2016,04/22/2017,Cycle Inspection / Re-inspection
40746893,DOMINO'S,BROOKLYN,1555,NOSTRAND AVENUE,11226.0,7188263030,Pizza,08/03/2016,Violations were cited in the following area(s).,04L,9.0,A,08/03/2016,04/22/2017,Cycle Inspection / Re-inspection
